,sexo,comunidades_y_ciudades_autónomas,rama_de_actividad_-_cnae_2009,periodo,total
2895,Ambos sexos,Madrid,"Admin.Publica, educacion y sanitarias",2008,593
2896,Ambos sexos,Madrid,"Artisticas, labores domesticas",2023,285.5
2897,Ambos sexos,Madrid,"Artisticas, labores domesticas",2022,273.8
2898,Ambos sexos,Madrid,"Artisticas, labores domesticas",2021,288.1
2899,Ambos sexos,Madrid,"Artisticas, labores domesticas",2020,276.7
2900,Ambos sexos,Madrid,"Artisticas, labores domesticas",2019,278.7
2901,Ambos sexos,Madrid,"Artisticas, labores domesticas",2018,286.4
2902,Ambos sexos,Madrid,"Artisticas, labores domesticas",2017,279.7
2903,Ambos sexos,Madrid,"Artisticas, labores domesticas",2016,278
2904,Ambos sexos,Madrid,"Artisticas, labores domesticas",2015,255
2905,Ambos sexos,Madrid,"Artisticas, labores domesticas",2014,256.5
2906,Ambos sexos,Madrid,"Artisticas, labores domesticas",2013,248.9
2907,Ambos sexos,Madrid,"Artisticas, labores domesticas",2012,262.8
2908,Ambos sexos,Madrid,"Artisticas, labores domesticas",2011,271.7
2909,Ambos sexos,Madrid,"Artisticas, labores domesticas",2010,279.2
2910,Ambos sexos,Madrid,"Artisticas, labores domesticas",2009,282.2
2911,Ambos sexos,Madrid,"Artisticas, labores domesticas",2008,282.9
2912,Ambos sexos,Murcia,Total,2023,665.1
2913,Ambos sexos,Murcia,Total,2022,650.1
2914,Ambos sexos,Murcia,Total,2021,641.5
2915,Ambos sexos,Murcia,Total,2020,606.9
2916,Ambos sexos,Murcia,Total,2019,613.8
2917,Ambos sexos,Murcia,Total,2018,592.3
2918,Ambos sexos,Murcia,Total,2017,581.4
2919,Ambos sexos,Murcia,Total,2016,562.2
2920,Ambos sexos,Murcia,Total,2015,529.8
2921,Ambos sexos,Murcia,Total,2014,530.1
2922,Ambos sexos,Murcia,Total,2013,514.9
2923,Ambos sexos,Murcia,Total,2012,527.5
2924,Ambos sexos,Murcia,Total,2011,544.2
2925,Ambos sexos,Murcia,Total,2010,562.3
2926,Ambos sexos,Murcia,Total,2009,572
2927,Ambos sexos,Murcia,Total,2008,625.9
2928,Ambos sexos,Murcia,Agricultura,2023,73.3
2929,Ambos sexos,Murcia,Agricultura,2022,73.1
2930,Ambos sexos,Murcia,Agricultura,2021,71.4
2931,Ambos sexos,Murcia,Agricultura,2020,72.9
2932,Ambos sexos,Murcia,Agricultura,2019,74.9
2933,Ambos sexos,Murcia,Agricultura,2018,79.6
2934,Ambos sexos,Murcia,Agricultura,2017,80.5
2935,Ambos sexos,Murcia,Agricultura,2016,76.6
2936,Ambos sexos,Murcia,Agricultura,2015,67.8
2937,Ambos sexos,Murcia,Agricultura,2014,69.5
2938,Ambos sexos,Murcia,Agricultura,2013,68.1
2939,Ambos sexos,Murcia,Agricultura,2012,65.4
2940,Ambos sexos,Murcia,Agricultura,2011,70.6
2941,Ambos sexos,Murcia,Agricultura,2010,70.1
2942,Ambos sexos,Murcia,Agricultura,2009,60.1
2943,Ambos sexos,Murcia,Agricultura,2008,56.6
2944,Ambos sexos,Murcia,Industria general,2023,75.2
2945,Ambos sexos,Murcia,Industria general,2022,83.6
2946,Ambos sexos,Murcia,Industria general,2021,85.5
2947,Ambos sexos,Murcia,Industria general,2020,83.4
2948,Ambos sexos,Murcia,Industria general,2019,84.8
2949,Ambos sexos,Murcia,Industria general,2018,79
2950,Ambos sexos,Murcia,Industria general,2017,72
2951,Ambos sexos,Murcia,Industria general,2016,73.1
2952,Ambos sexos,Murcia,Industria general,2015,67.7
2953,Ambos sexos,Murcia,Industria general,2014,69.2
2954,Ambos sexos,Murcia,Industria general,2013,68.1
2955,Ambos sexos,Murcia,Industria general,2012,70.8
2956,Ambos sexos,Murcia,Industria general,2011,69.4
2957,Ambos sexos,Murcia,Industria general,2010,69.6
2958,Ambos sexos,Murcia,Industria general,2009,75.3
2959,Ambos sexos,Murcia,Industria general,2008,94.7
2960,Ambos sexos,Murcia,Industrias extractivas,2023,6.9
2961,Ambos sexos,Murcia,Industrias extractivas,2022,4.6
2962,Ambos sexos,Murcia,Industrias extractivas,2021,6.9
2963,Ambos sexos,Murcia,Industrias extractivas,2020,7.2
2964,Ambos sexos,Murcia,Industrias extractivas,2019,8.4
2965,Ambos sexos,Murcia,Industrias extractivas,2018,8
2966,Ambos sexos,Murcia,Industrias extractivas,2017,5.4
2967,Ambos sexos,Murcia,Industrias extractivas,2016,5.7
2968,Ambos sexos,Murcia,Industrias extractivas,2015,5.5
2969,Ambos sexos,Murcia,Industrias extractivas,2014,8.6
2970,Ambos sexos,Murcia,Industrias extractivas,2013,7.2
2971,Ambos sexos,Murcia,Industrias extractivas,2012,5.8
2972,Ambos sexos,Murcia,Industrias extractivas,2011,6.2
2973,Ambos sexos,Murcia,Industrias extractivas,2010,8.2
2974,Ambos sexos,Murcia,Industrias extractivas,2009,7.5
2975,Ambos sexos,Murcia,Industrias extractivas,2008,7.8
2976,Ambos sexos,Murcia,Industria manufacturera,2023,68.3
2977,Ambos sexos,Murcia,Industria manufacturera,2022,78.9
2978,Ambos sexos,Murcia,Industria manufacturera,2021,78.7
2979,Ambos sexos,Murcia,Industria manufacturera,2020,76.2
2980,Ambos sexos,Murcia,Industria manufacturera,2019,76.3
2981,Ambos sexos,Murcia,Industria manufacturera,2018,71
2982,Ambos sexos,Murcia,Industria manufacturera,2017,66.6
2983,Ambos sexos,Murcia,Industria manufacturera,2016,67.4
2984,Ambos sexos,Murcia,Industria manufacturera,2015,62.2
2985,Ambos sexos,Murcia,Industria manufacturera,2014,60.6
2986,Ambos sexos,Murcia,Industria manufacturera,2013,60.9
2987,Ambos sexos,Murcia,Industria manufacturera,2012,65
2988,Ambos sexos,Murcia,Industria manufacturera,2011,63.2
2989,Ambos sexos,Murcia,Industria manufacturera,2010,61.5
2990,Ambos sexos,Murcia,Industria manufacturera,2009,67.9
2991,Ambos sexos,Murcia,Industria manufacturera,2008,86.8
2992,Ambos sexos,Murcia,Construcción,2023,42.7
2993,Ambos sexos,Murcia,Construcción,2022,38.3
2994,Ambos sexos,Murcia,Construcción,2021,42.3
2995,Ambos sexos,Murcia,Construcción,2020,38.6
2996,Ambos sexos,Murcia,Construcción,2019,43
2997,Ambos sexos,Murcia,Construcción,2018,35.9
2998,Ambos sexos,Murcia,Construcción,2017,33.6
2999,Ambos sexos,Murcia,Construcción,2016,27
3000,Ambos sexos,Murcia,Construcción,2015,27.8
3001,Ambos sexos,Murcia,Construcción,2014,27.5
3002,Ambos sexos,Murcia,Construcción,2013,28
3003,Ambos sexos,Murcia,Construcción,2012,33.6
3004,Ambos sexos,Murcia,Construcción,2011,41.8
3005,Ambos sexos,Murcia,Construcción,2010,55.6
3006,Ambos sexos,Murcia,Construcción,2009,56.9
3007,Ambos sexos,Murcia,Construcción,2008,87.1
3008,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2023,207.7
3009,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2022,211.5
3010,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2021,201.2
3011,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2020,167.5
3012,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2019,176.3
3013,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2018,170.7
3014,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2017,170.1
3015,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2016,176.4
3016,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2015,165
3017,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2014,163.8
3018,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2013,148
3019,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2012,149
3020,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2011,154.7
3021,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2010,154.9
3022,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2009,165.2
3023,Ambos sexos,Murcia,"Comercio, logistica y hosteleria",2008,173.7
3024,Ambos sexos,Murcia,Informacion y telecomunicaciones,2023,11.8
3025,Ambos sexos,Murcia,Informacion y telecomunicaciones,2022,11.6
3026,Ambos sexos,Murcia,Informacion y telecomunicaciones,2021,12
3027,Ambos sexos,Murcia,Informacion y telecomunicaciones,2020,9.7
3028,Ambos sexos,Murcia,Informacion y telecomunicaciones,2019,7.6
3029,Ambos sexos,Murcia,Informacion y telecomunicaciones,2018,6.6
3030,Ambos sexos,Murcia,Informacion y telecomunicaciones,2017,8
3031,Ambos sexos,Murcia,Informacion y telecomunicaciones,2016,6.2
3032,Ambos sexos,Murcia,Informacion y telecomunicaciones,2015,7.6
3033,Ambos sexos,Murcia,Informacion y telecomunicaciones,2014,6.4
3034,Ambos sexos,Murcia,Informacion y telecomunicaciones,2013,5.3
3035,Ambos sexos,Murcia,Informacion y telecomunicaciones,2012,5.4
3036,Ambos sexos,Murcia,Informacion y telecomunicaciones,2011,4.3
3037,Ambos sexos,Murcia,Informacion y telecomunicaciones,2010,4.8
3038,Ambos sexos,Murcia,Informacion y telecomunicaciones,2009,6.4
3039,Ambos sexos,Murcia,Informacion y telecomunicaciones,2008,6.1
3040,Ambos sexos,Murcia,Finanzas y seguros,2023,8
3041,Ambos sexos,Murcia,Finanzas y seguros,2022,10
3042,Ambos sexos,Murcia,Finanzas y seguros,2021,11.4
3043,Ambos sexos,Murcia,Finanzas y seguros,2020,11.1
3044,Ambos sexos,Murcia,Finanzas y seguros,2019,8.3
3045,Ambos sexos,Murcia,Finanzas y seguros,2018,10.1
3046,Ambos sexos,Murcia,Finanzas y seguros,2017,9.7
3047,Ambos sexos,Murcia,Finanzas y seguros,2016,11.4
3048,Ambos sexos,Murcia,Finanzas y seguros,2015,9.1
3049,Ambos sexos,Murcia,Finanzas y seguros,2014,8.4
3050,Ambos sexos,Murcia,Finanzas y seguros,2013,10.2
3051,Ambos sexos,Murcia,Finanzas y seguros,2012,13
3052,Ambos sexos,Murcia,Finanzas y seguros,2011,12.3
3053,Ambos sexos,Murcia,Finanzas y seguros,2010,11.6
3054,Ambos sexos,Murcia,Finanzas y seguros,2009,12.4
3055,Ambos sexos,Murcia,Finanzas y seguros,2008,12.3
3056,Ambos sexos,Murcia,Inmobiliarias,2023,4.1
3057,Ambos sexos,Murcia,Inmobiliarias,2022,3.3
3058,Ambos sexos,Murcia,Inmobiliarias,2021,3.6
3059,Ambos sexos,Murcia,Inmobiliarias,2020,4.2
3060,Ambos sexos,Murcia,Inmobiliarias,2019,2.3
3061,Ambos sexos,Murcia,Inmobiliarias,2018,1.7
3062,Ambos sexos,Murcia,Inmobiliarias,2017,2.1
3063,Ambos sexos,Murcia,Inmobiliarias,2016,2.1
3064,Ambos sexos,Murcia,Inmobiliarias,2015,2.1
3065,Ambos sexos,Murcia,Inmobiliarias,2014,2
3066,Ambos sexos,Murcia,Inmobiliarias,2013,0.8
3067,Ambos sexos,Murcia,Inmobiliarias,2012,1.6
3068,Ambos sexos,Murcia,Inmobiliarias,2011,2.7
3069,Ambos sexos,Murcia,Inmobiliarias,2010,2.5
3070,Ambos sexos,Murcia,Inmobiliarias,2009,2.3
3071,Ambos sexos,Murcia,Inmobiliarias,2008,4
3072,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2023,55.8
3073,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2022,46.9
3074,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2021,41.4
3075,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2020,47.9
3076,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2019,47.3
3077,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2018,45.9
3078,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2017,46.4
3079,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2016,47.1
3080,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2015,41.6
3081,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2014,36.9
3082,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2013,40.3
3083,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2012,46.8
3084,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2011,42.4
3085,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2010,38.2
3086,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2009,40.4
3087,Ambos sexos,Murcia,"Actividades cientificas, administrativas y axuliares",2008,42.6
3088,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2023,143.8
3089,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2022,133.6
3090,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2021,133.7
3091,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2020,130
3092,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2019,126
3093,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2018,119.3
3094,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2017,120
3095,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2016,108.4
3096,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2015,105
3097,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2014,104.7
3098,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2013,106
3099,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2012,103
3100,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2011,110.3
3101,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2010,109.9
3102,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2009,111.3
3103,Ambos sexos,Murcia,"Admin.Publica, educacion y sanitarias",2008,105.9
3104,Ambos sexos,Murcia,"Artisticas, labores domesticas",2023,42.7
3105,Ambos sexos,Murcia,"Artisticas, labores domesticas",2022,38.1
3106,Ambos sexos,Murcia,"Artisticas, labores domesticas",2021,38.9
3107,Ambos sexos,Murcia,"Artisticas, labores domesticas",2020,41.5
3108,Ambos sexos,Murcia,"Artisticas, labores domesticas",2019,43.3
3109,Ambos sexos,Murcia,"Artisticas, labores domesticas",2018,43.5
3110,Ambos sexos,Murcia,"Artisticas, labores domesticas",2017,39
3111,Ambos sexos,Murcia,"Artisticas, labores domesticas",2016,33.9
3112,Ambos sexos,Murcia,"Artisticas, labores domesticas",2015,36
3113,Ambos sexos,Murcia,"Artisticas, labores domesticas",2014,41.6
3114,Ambos sexos,Murcia,"Artisticas, labores domesticas",2013,40.2
3115,Ambos sexos,Murcia,"Artisticas, labores domesticas",2012,38.9
3116,Ambos sexos,Murcia,"Artisticas, labores domesticas",2011,35.9
3117,Ambos sexos,Murcia,"Artisticas, labores domesticas",2010,45
3118,Ambos sexos,Murcia,"Artisticas, labores domesticas",2009,41.7
3119,Ambos sexos,Murcia,"Artisticas, labores domesticas",2008,43.1
3120,Ambos sexos,Navarra,Total,2023,294.4
3121,Ambos sexos,Navarra,Total,2022,291.7
3122,Ambos sexos,Navarra,Total,2021,283.6
3123,Ambos sexos,Navarra,Total,2020,278.4
3124,Ambos sexos,Navarra,Total,2019,288.9
3125,Ambos sexos,Navarra,Total,2018,282.2
3126,Ambos sexos,Navarra,Total,2017,278.8
3127,Ambos sexos,Navarra,Total,2016,267.5
3128,Ambos sexos,Navarra,Total,2015,264.3
3129,Ambos sexos,Navarra,Total,2014,262.5
3130,Ambos sexos,Navarra,Total,2013,258.1
3131,Ambos sexos,Navarra,Total,2012,267.5
3132,Ambos sexos,Navarra,Total,2011,279
3133,Ambos sexos,Navarra,Total,2010,280.2
3134,Ambos sexos,Navarra,Total,2009,283.2
3135,Ambos sexos,Navarra,Total,2008,295.4
3136,Ambos sexos,Navarra,Agricultura,2023,9.7
3137,Ambos sexos,Navarra,Agricultura,2022,7.8
3138,Ambos sexos,Navarra,Agricultura,2021,8.4
3139,Ambos sexos,Navarra,Agricultura,2020,9.4
3140,Ambos sexos,Navarra,Agricultura,2019,10.2
3141,Ambos sexos,Navarra,Agricultura,2018,11.8
3142,Ambos sexos,Navarra,Agricultura,2017,11.1
3143,Ambos sexos,Navarra,Agricultura,2016,9.6
3144,Ambos sexos,Navarra,Agricultura,2015,9.5
3145,Ambos sexos,Navarra,Agricultura,2014,12.6
3146,Ambos sexos,Navarra,Agricultura,2013,15.1
3147,Ambos sexos,Navarra,Agricultura,2012,9.5
3148,Ambos sexos,Navarra,Agricultura,2011,7.9
3149,Ambos sexos,Navarra,Agricultura,2010,11.5
3150,Ambos sexos,Navarra,Agricultura,2009,13.1
3151,Ambos sexos,Navarra,Agricultura,2008,13.3
3152,Ambos sexos,Navarra,Industria general,2023,73.4
3153,Ambos sexos,Navarra,Industria general,2022,76.1
3154,Ambos sexos,Navarra,Industria general,2021,78.8
3155,Ambos sexos,Navarra,Industria general,2020,75.7
3156,Ambos sexos,Navarra,Industria general,2019,74.9
3157,Ambos sexos,Navarra,Industria general,2018,75.2
3158,Ambos sexos,Navarra,Industria general,2017,75
3159,Ambos sexos,Navarra,Industria general,2016,67.2
3160,Ambos sexos,Navarra,Industria general,2015,64.4
3161,Ambos sexos,Navarra,Industria general,2014,66.9
3162,Ambos sexos,Navarra,Industria general,2013,67.3
3163,Ambos sexos,Navarra,Industria general,2012,68.6
3164,Ambos sexos,Navarra,Industria general,2011,70.7
3165,Ambos sexos,Navarra,Industria general,2010,71.8
3166,Ambos sexos,Navarra,Industria general,2009,80.9
3167,Ambos sexos,Navarra,Industria general,2008,81.8
3168,Ambos sexos,Navarra,Industrias extractivas,2023,4.4
3169,Ambos sexos,Navarra,Industrias extractivas,2022,4.3
3170,Ambos sexos,Navarra,Industrias extractivas,2021,4.9
3171,Ambos sexos,Navarra,Industrias extractivas,2020,6.5
3172,Ambos sexos,Navarra,Industrias extractivas,2019,4.8
3173,Ambos sexos,Navarra,Industrias extractivas,2018,4.3
3174,Ambos sexos,Navarra,Industrias extractivas,2017,4.5
3175,Ambos sexos,Navarra,Industrias extractivas,2016,4.7
3176,Ambos sexos,Navarra,Industrias extractivas,2015,3.7
3177,Ambos sexos,Navarra,Industrias extractivas,2014,3.8
3178,Ambos sexos,Navarra,Industrias extractivas,2013,3.9
3179,Ambos sexos,Navarra,Industrias extractivas,2012,3.4
3180,Ambos sexos,Navarra,Industrias extractivas,2011,3.7
3181,Ambos sexos,Navarra,Industrias extractivas,2010,4.3
3182,Ambos sexos,Navarra,Industrias extractivas,2009,4.8
3183,Ambos sexos,Navarra,Industrias extractivas,2008,3.3
3184,Ambos sexos,Navarra,Industria manufacturera,2023,69
3185,Ambos sexos,Navarra,Industria manufacturera,2022,71.8
3186,Ambos sexos,Navarra,Industria manufacturera,2021,73.9
3187,Ambos sexos,Navarra,Industria manufacturera,2020,69.2
3188,Ambos sexos,Navarra,Industria manufacturera,2019,70.1
3189,Ambos sexos,Navarra,Industria manufacturera,2018,70.9
3190,Ambos sexos,Navarra,Industria manufacturera,2017,70.5
3191,Ambos sexos,Navarra,Industria manufacturera,2016,62.5
3192,Ambos sexos,Navarra,Industria manufacturera,2015,60.7
3193,Ambos sexos,Navarra,Industria manufacturera,2014,63.1
3194,Ambos sexos,Navarra,Industria manufacturera,2013,63.4
3195,Ambos sexos,Navarra,Industria manufacturera,2012,65.2
3196,Ambos sexos,Navarra,Industria manufacturera,2011,67
3197,Ambos sexos,Navarra,Industria manufacturera,2010,67.5
3198,Ambos sexos,Navarra,Industria manufacturera,2009,76.1
3199,Ambos sexos,Navarra,Industria manufacturera,2008,78.5
3200,Ambos sexos,Navarra,Construcción,2023,16.4
3201,Ambos sexos,Navarra,Construcción,2022,20.2
3202,Ambos sexos,Navarra,Construcción,2021,18.4
3203,Ambos sexos,Navarra,Construcción,2020,15.6
3204,Ambos sexos,Navarra,Construcción,2019,16.2
3205,Ambos sexos,Navarra,Construcción,2018,17.8
3206,Ambos sexos,Navarra,Construcción,2017,14.9
3207,Ambos sexos,Navarra,Construcción,2016,12.3
3208,Ambos sexos,Navarra,Construcción,2015,16.9
3209,Ambos sexos,Navarra,Construcción,2014,14
3210,Ambos sexos,Navarra,Construcción,2013,14.3
3211,Ambos sexos,Navarra,Construcción,2012,18.1
3212,Ambos sexos,Navarra,Construcción,2011,22.2
3213,Ambos sexos,Navarra,Construcción,2010,22.5
3214,Ambos sexos,Navarra,Construcción,2009,24.9
3215,Ambos sexos,Navarra,Construcción,2008,32.7
3216,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2023,66.6
3217,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2022,61.1
3218,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2021,55.3
3219,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2020,57.9
3220,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2019,64.7
3221,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2018,63.9
3222,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2017,62.9
3223,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2016,63.1
3224,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2015,61.6
3225,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2014,57.4
3226,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2013,55.5
3227,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2012,62.3
3228,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2011,63.6
3229,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2010,61.4
3230,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2009,60.8
3231,Ambos sexos,Navarra,"Comercio, logistica y hosteleria",2008,62.9
3232,Ambos sexos,Navarra,Informacion y telecomunicaciones,2023,6.6
3233,Ambos sexos,Navarra,Informacion y telecomunicaciones,2022,5.3
3234,Ambos sexos,Navarra,Informacion y telecomunicaciones,2021,5.2
3235,Ambos sexos,Navarra,Informacion y telecomunicaciones,2020,5.3
3236,Ambos sexos,Navarra,Informacion y telecomunicaciones,2019,6.1
3237,Ambos sexos,Navarra,Informacion y telecomunicaciones,2018,4.5
3238,Ambos sexos,Navarra,Informacion y telecomunicaciones,2017,3.8
3239,Ambos sexos,Navarra,Informacion y telecomunicaciones,2016,4.4
3240,Ambos sexos,Navarra,Informacion y telecomunicaciones,2015,4.4
3241,Ambos sexos,Navarra,Informacion y telecomunicaciones,2014,5.1
